dataset,num_nodes,num_edges,impl,seed,time,remove_n,n_models_enumerated,n_dag_models,n_cpdag_models,dag_nnz,dag_fdr,dag_tpr,dag_fpr,dag_precision,dag_recall,dag_F1,dag_shd,dag_sid,cpdag_nnz,cpdag_fdr,cpdag_tpr,cpdag_fpr,cpdag_precision,cpdag_recall,cpdag_F1,cpdag_shd,cpdag_sid_low,cpdag_sid_high,AP,CIT_Precision,CIT_Recall,CIT_F1,prior_filename,prior_forbidden_length,prior_forbidden_Precision,prior_forbidden_Recall,prior_forbidden_F1,prior_required_length,prior_required_Precision,prior_required_Recall,prior_required_F1
dag_5_nodes_7_edges_semantics_ER,5,7,org,3578,0.0507987000019056,0,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,2656,0.0529655999998794,0,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,2688,0.0646575999999186,3,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,0.9996272309088972,1.0,0.9726027397260274,0.9861111111111112,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,2494,0.05920979999064,1,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,183,0.06052169999748,2,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,7977,0.0583092000015312,2,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,3199,0.0494978000060655,0,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,316,0.054491799994139,1,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,8266,0.0500923000072361,0,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,1532,0.0797347999905468,5,4,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,0.9993511175130816,1.0,0.9558823529411764,0.9774436090225564,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,1009,0.072525499999756,5,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,0.9993511175130816,1.0,0.9558823529411764,0.9774436090225564,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,2250,0.050998199993046,0,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,4447,0.0519854000012856,0,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,2415,0.0518163999950047,1,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,3595,0.0576944999920669,2,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,4187,0.0582616000028792,1,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,4135,0.0641235999937634,3,4,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,0.9997868712702472,1.0,0.9852941176470588,0.9925925925925926,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,5174,0.067322899994906,4,4,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,0.9993635689569946,1.0,0.9705882352941176,0.9850746268656716,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,5303,0.0545887000043876,1,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,3942,0.0556645000033313,1,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,2778,0.0575901999982306,2,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,2804,0.0515671000030124,1,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,2145,0.0743018999928608,5,4,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,0.9991440781756074,1.0,0.9558823529411764,0.9774436090225564,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,150,0.0548642999929143,1,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,8823,0.057873899990227,1,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,4669,0.0604053999995812,2,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,0.999792960662526,1.0,0.9855072463768116,0.9927007299270074,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,6131,0.058432099991478,1,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,2617,0.0543406000069808,1,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,7166,0.0561164999962784,1,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,1428,0.0556754999997792,1,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,8328,0.052910200000042,1,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,8289,0.0549500000051921,1,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,5978,0.0619523000059416,3,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,0.9995829207549434,1.0,0.9710144927536232,0.9852941176470588,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,5511,0.0559970999893266,1,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,5864,0.0553500999958487,1,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,606,0.0489042999979574,0,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,1933,0.0569443999993382,2,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,6071,0.0546888000098988,1,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,5504,0.0519110000022919,1,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,5163,0.0535407000134,1,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,2406,0.0544421999948099,1,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,304,0.05983150000975,2,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,0.9998148833765272,1.0,0.9863013698630136,0.993103448275862,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,3391,0.0563191999972332,1,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,359,0.0575612999964505,1,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,9096,0.0621298000041861,3,5,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,0.9995829207549434,1.0,0.9710144927536232,0.9852941176470588,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,3533,0.054860300006112,1,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,4125,0.0582732000038959,2,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,0.999792960662526,1.0,0.9855072463768116,0.9927007299270074,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,3094,0.0530971999978646,1,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,org,6398,0.0590280000033089,2,3,2,1,7.0,0.07145,0.92855,0.16665,0.92855,0.92855,0.92855,0.5,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,0.999792960662526,1.0,0.9855072463768116,0.9927007299270074,dag_5_nodes_7_edges_semantics_ER,,,,,,,,
dag_5_nodes_7_edges_semantics_ER,5,7,new,7816,0.060507599991979,0,2,1,1,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,4.0,1.0,0.3076923077,0.4705882353,4.0,1.0,0.5714285714,0.7272727273
dag_5_nodes_7_edges_semantics_ER,5,7,new,3578,0.0649177000013878,0,2,1,1,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,4.0,1.0,0.3076923077,0.4705882353,4.0,1.0,0.5714285714,0.7272727273
dag_5_nodes_7_edges_semantics_ER,5,7,new,2656,0.0590163000015309,0,2,1,1,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,4.0,1.0,0.3076923077,0.4705882353,4.0,1.0,0.5714285714,0.7272727273
dag_5_nodes_7_edges_semantics_ER,5,7,new,2688,0.0673702000058256,3,3,1,1,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,0.9996272309088972,1.0,0.9726027397260274,0.9861111111111112,dag_5_nodes_7_edges_semantics_ER,4.0,1.0,0.3076923077,0.4705882353,4.0,1.0,0.5714285714,0.7272727273
dag_5_nodes_7_edges_semantics_ER,5,7,new,2494,0.0592734000092605,1,2,1,1,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,4.0,1.0,0.3076923077,0.4705882353,4.0,1.0,0.5714285714,0.7272727273
dag_5_nodes_7_edges_semantics_ER,5,7,new,183,0.0631868000054964,2,2,1,1,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,4.0,1.0,0.3076923077,0.4705882353,4.0,1.0,0.5714285714,0.7272727273
dag_5_nodes_7_edges_semantics_ER,5,7,new,7977,0.0668816999968839,2,2,1,1,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,4.0,1.0,0.3076923077,0.4705882353,4.0,1.0,0.5714285714,0.7272727273
dag_5_nodes_7_edges_semantics_ER,5,7,new,3199,0.0528145999996922,0,2,1,1,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,4.0,1.0,0.3076923077,0.4705882353,4.0,1.0,0.5714285714,0.7272727273
dag_5_nodes_7_edges_semantics_ER,5,7,new,316,0.0595562999951653,1,2,1,1,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,4.0,1.0,0.3076923077,0.4705882353,4.0,1.0,0.5714285714,0.7272727273
dag_5_nodes_7_edges_semantics_ER,5,7,new,8266,0.0680922999890754,0,2,1,1,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,4.0,1.0,0.3076923077,0.4705882353,4.0,1.0,0.5714285714,0.7272727273
dag_5_nodes_7_edges_semantics_ER,5,7,new,1532,0.0821667999989586,5,3,1,1,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,0.9993511175130816,1.0,0.9558823529411764,0.9774436090225564,dag_5_nodes_7_edges_semantics_ER,4.0,1.0,0.3076923077,0.4705882353,4.0,1.0,0.5714285714,0.7272727273
dag_5_nodes_7_edges_semantics_ER,5,7,new,1009,0.0762511000066297,5,2,1,1,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,0.9993511175130816,1.0,0.9558823529411764,0.9774436090225564,dag_5_nodes_7_edges_semantics_ER,4.0,1.0,0.3076923077,0.4705882353,4.0,1.0,0.5714285714,0.7272727273
dag_5_nodes_7_edges_semantics_ER,5,7,new,2250,0.0598840000020572,0,2,1,1,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,4.0,1.0,0.3076923077,0.4705882353,4.0,1.0,0.5714285714,0.7272727273
dag_5_nodes_7_edges_semantics_ER,5,7,new,4447,0.0589580000087153,0,2,1,1,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,4.0,1.0,0.3076923077,0.4705882353,4.0,1.0,0.5714285714,0.7272727273
dag_5_nodes_7_edges_semantics_ER,5,7,new,2415,0.0611140999972121,1,2,1,1,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,4.0,1.0,0.3076923077,0.4705882353,4.0,1.0,0.5714285714,0.7272727273
dag_5_nodes_7_edges_semantics_ER,5,7,new,3595,0.0645771999988937,2,2,1,1,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,4.0,1.0,0.3076923077,0.4705882353,4.0,1.0,0.5714285714,0.7272727273
dag_5_nodes_7_edges_semantics_ER,5,7,new,4187,0.0594243999948957,1,2,1,1,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,4.0,1.0,0.3076923077,0.4705882353,4.0,1.0,0.5714285714,0.7272727273
dag_5_nodes_7_edges_semantics_ER,5,7,new,4135,0.0644870999967679,3,3,1,1,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,0.9997868712702472,1.0,0.9852941176470588,0.9925925925925926,dag_5_nodes_7_edges_semantics_ER,4.0,1.0,0.3076923077,0.4705882353,4.0,1.0,0.5714285714,0.7272727273
dag_5_nodes_7_edges_semantics_ER,5,7,new,5174,0.0724621000117622,4,3,1,1,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,0.9993635689569946,1.0,0.9705882352941176,0.9850746268656716,dag_5_nodes_7_edges_semantics_ER,4.0,1.0,0.3076923077,0.4705882353,4.0,1.0,0.5714285714,0.7272727273
dag_5_nodes_7_edges_semantics_ER,5,7,new,5303,0.0633286000083899,1,2,1,1,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,4.0,1.0,0.3076923077,0.4705882353,4.0,1.0,0.5714285714,0.7272727273
dag_5_nodes_7_edges_semantics_ER,5,7,new,3942,0.0628619999915827,1,2,1,1,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,4.0,1.0,0.3076923077,0.4705882353,4.0,1.0,0.5714285714,0.7272727273
dag_5_nodes_7_edges_semantics_ER,5,7,new,2778,0.0647792999952798,2,2,1,1,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,4.0,1.0,0.3076923077,0.4705882353,4.0,1.0,0.5714285714,0.7272727273
dag_5_nodes_7_edges_semantics_ER,5,7,new,2804,0.0592328000057023,1,2,1,1,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,4.0,1.0,0.3076923077,0.4705882353,4.0,1.0,0.5714285714,0.7272727273
dag_5_nodes_7_edges_semantics_ER,5,7,new,2145,0.0774221000028774,5,4,1,1,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,0.9991440781756074,1.0,0.9558823529411764,0.9774436090225564,dag_5_nodes_7_edges_semantics_ER,4.0,1.0,0.3076923077,0.4705882353,4.0,1.0,0.5714285714,0.7272727273
dag_5_nodes_7_edges_semantics_ER,5,7,new,150,0.0726931999961379,1,2,1,1,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,4.0,1.0,0.3076923077,0.4705882353,4.0,1.0,0.5714285714,0.7272727273
dag_5_nodes_7_edges_semantics_ER,5,7,new,8823,0.0656292000057874,1,2,1,1,7.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,,7.0,0.0,1.0,0.0,0.8571,0.8571,0.8571,0.0,,,1.0,1.0,1.0,1.0,dag_5_nodes_7_edges_semantics_ER,4.0,1.0,0.3076923077,0.4705882353,4.0,1.0,0.5714285714,0.7272727273
